Year,Agency Name,Name of Donor (Individual or Firm),Value of Donation,Agency Category,Donation Type,Unique Identifier,Gender,Age,Education Level,Employment Status,Internet Access,Marital Status,Ethnicity,Location
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 67    9,1200000.0,Education,Monetary Donation,DONOR_142,Female,29.0,Masters Level,Full-Time,Yes,Married,Asian,Suburban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 68    9,2400000.0,Education,Monetary Donation,DONOR_143,Male,22.0,Doctorate,Full-Time,Yes,Widowed,White,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 69    9,1920000.0,Education,Monetary Donation,DONOR_144,Female,33.0,High School or Less,Unemployed,Yes,Married,White,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 70    9,1200000.0,Education,Monetary Donation,DONOR_145,Male,38.0,College,Full-Time,Yes,Single,White,Suburban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 71    9,1200000.0,Education,Monetary Donation,DONOR_146,Female,39.0,Masters Level,Full-Time,Yes,Single,Black or African American,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 72    9,1760000.0,Education,Monetary Donation,DONOR_147,Male,35.0,High School or Less,Full-Time,Yes,Single,Asian,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 73    9,940000.0,Education,Monetary Donation,DONOR_148,Female,32.0,High School or Less,Full-Time,Yes,Single,Black or African American,Suburban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 74    9,1200000.0,Education,Monetary Donation,DONOR_149,Male,45.0,College,Full-Time,Yes,Married,White,Rural
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 75    9,1200000.0,Education,Monetary Donation,DONOR_150,Female,27.0,Masters Level,Full-Time,Yes,Married,Asian,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 76    9,2400000.0,Education,Monetary Donation,DONOR_151,Male,25.0,High School or Less,Full-Time,Yes,Married,Other,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 77    9,2400000.0,Education,Monetary Donation,DONOR_152,Male,22.0,Doctorate,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 78    9,1200000.0,Education,Monetary Donation,DONOR_153,Male,25.0,High School or Less,Part-Time,Yes,Divorced,White,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 79    9,1200000.0,Education,Monetary Donation,DONOR_154,Female,26.0,Masters Level,Part-Time,Yes,Divorced,Hispanic or Latino,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 80    9,2400000.0,Education,Monetary Donation,DONOR_155,Male,20.0,High School or Less,Full-Time,Yes,Single,White,Suburban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 81    9,1200000.0,Education,Monetary Donation,DONOR_156,Female,61.0,High School or Less,Full-Time,No,Widowed,Hispanic or Latino,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7    ; 21ST CENTURY 82    9,1372558.0,Education,Monetary Donation,DONOR_157,Female,26.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7 ; 21ST CENTURY 60    9,1200000.0,Education,Monetary Donation,DONOR_158,Female,18.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7 ; 21ST CENTURY 61    9,2400000.0,Education,Monetary Donation,DONOR_159,Female,39.0,College,Full-Time,Yes,Married,Asian,Rural
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7 ; 21ST CENTURY 62    9,1920000.0,Education,Monetary Donation,DONOR_160,Female,28.0,Doctorate,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),21st Century Community Learning Centers (ESSA) - Round 7 ; 21ST CENTURY 63    9,1200000.0,Education,Monetary Donation,DONOR_161,Male,19.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),21st CENTURY COMMUNITY LEARNING CENTERS (ESSA)- ROUND 7 ; 21ST CENTURY 60    0,1200000.0,Education,Monetary Donation,DONOR_162,Male,39.0,Masters Level,Full-Time,Yes,Married,White,Rural
2019,Education (Department of),24q005 AMNGH for per diem ; PRIVATE GRANT  46  9,10547.85,Education,Monetary Donation,DONOR_163,Female,34.0,College,Full-Time,Yes,Married,Black or African American,Urban
2019,Education (Department of),24q019 PD coverage St John ; PRIVATE GRANT  38  9,7554.0,Education,Monetary Donation,DONOR_164,Female,34.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),24q128 PTA enrichment ; PRIV PTA GRANT 02  0,22000.0,Education,Monetary Donation,DONOR_165,Female,22.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),26q018 funds ; PRIVATE GRANT  30  0,12000.0,Education,Monetary Donation,DONOR_166,Male,43.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),26q026 self sustaining after school ; SELF SUSTAINING 35 9,10650.0,Education,Monetary Donation,DONOR_167,Female,52.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),26q031 After school ; SELF SUSTAINING 14 9,456640.0,Education,Monetary Donation,DONOR_168,Female,37.0,High School or Less,Full-Time,Yes,Divorced,White,Urban
2019,Education (Department of),26q031 Self sustaining funds for after school ; SELF SUSTAINING 14 0,75050.0,Education,Monetary Donation,DONOR_169,Male,45.0,Doctorate,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),26q046 self sustaining after school ; SELF SUSTAINING 13 9,294200.0,Education,Monetary Donation,DONOR_170,Female,24.0,College,Full-Time,Yes,Widowed,Black or African American,Rural
2019,Education (Department of),26q067 per session ; PRIV PTA GRANT 03  0,13500.0,Education,Monetary Donation,DONOR_171,Female,36.0,Masters Level,Full-Time,Yes,Married,White,Urban
2021,Education (Department of),Military,855652.0,Education,Monetary Donation,DONOR_172,Female,56.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),26q074 Am fitness and drama ; SELF SUSTAINING 25 9,13914.5,Education,Monetary Donation,DONOR_173,Male,40.0,College,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),26q074 Fitness and Purchasing ; SELF SUSTAINING 50 0,19371.82,Education,Monetary Donation,DONOR_174,Male,41.0,High School or Less,Full-Time,No,Divorced,Hispanic or Latino,Urban
2019,Education (Department of),26q094 self sustaining ; PRIV PTA GRANT 06  6,94947.51,Education,Monetary Donation,DONOR_175,Male,21.0,Masters Level,Full-Time,Yes,Married,Asian,Rural
2019,Education (Department of),26q098 after school ; SELF SUSTAINING 23 9,270000.0,Education,Monetary Donation,DONOR_176,Male,28.0,Masters Level,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),26q098 PTA Art Teacher ; PRIV PTA GRANT 02  0,29952.68,Education,Monetary Donation,DONOR_177,Female,24.0,Doctorate,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),26q098 self sustaining ; SELF SUSTAINING 40 0,188000.0,Education,Monetary Donation,DONOR_178,Female,27.0,Masters Level,Full-Time,No,Divorced,Black or African American,Rural
2019,Education (Department of),26q158 AMNH ; PRIVATE GRANT  36  9,5115.36,Education,Monetary Donation,DONOR_179,Female,30.0,College,Full-Time,Yes,Widowed,White,Urban
2019,Education (Department of),26q162 After school ; SELF SUSTAINING 31 9,16500.0,Education,Monetary Donation,DONOR_180,Male,27.0,Masters Level,Full-Time,Yes,Married,White,Rural
2019,Education (Department of),26Q173 ; Self-Sustaining Funds ; SELF SUSTAINING 11 0,20000.0,Education,Monetary Donation,DONOR_181,Female,42.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Rural
2019,Education (Department of),26q173 self sustaining ; SELF SUSTAINING 21 9,42990.0,Education,Monetary Donation,DONOR_182,Male,60.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),26q188 self sustaining ; SELF SUSTAINING 29 9,174819.16,Education,Monetary Donation,DONOR_183,Female,27.0,High School or Less,Full-Time,Yes,Widowed,Hispanic or Latino,Urban
2019,Education (Department of),26q188 self sustaining after school ; SELF SUSTAINING 29 0,40140.63,Education,Monetary Donation,DONOR_184,Male,30.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),26q191 self sustaining ; SELF SUSTAINING 22 9,46300.0,Education,Monetary Donation,DONOR_185,Female,23.0,College,Full-Time,Yes,Married,Hispanic or Latino,Rural
2019,Education (Department of),26q203 self sustaining after school   ; SELF SUSTAINING 16 0,50000.0,Education,Monetary Donation,DONOR_186,Male,26.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),26q203 Self Sustaining payroll ; SELF SUSTAINING 30 9,65000.0,Education,Monetary Donation,DONOR_187,Female,30.0,College,Full-Time,Yes,Single,Black or African American,Urban
2019,Education (Department of),26q205 after school self sustaining ; SELF SUSTAINING 28 0,57000.0,Education,Monetary Donation,DONOR_188,Female,44.0,College,Full-Time,Yes,Single,Hispanic or Latino,Urban
2019,Education (Department of),26q205 Ss after school ; SELF SUSTAINING 28 9,231000.0,Education,Monetary Donation,DONOR_189,Male,49.0,Doctorate,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),26q213 self sustaining after school ; SELF SUSTAINING 20 9,306000.0,Education,Monetary Donation,DONOR_190,Female,38.0,Doctorate,Full-Time,No,Single,White,Suburban
2019,Education (Department of),26q221 Self Sustaining ; SELF SUSTAINING 34 0,129000.0,Education,Monetary Donation,DONOR_191,Female,43.0,College,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),26q221 SS after school program ; SELF SUSTAINING 18 9,402437.24,Education,Monetary Donation,DONOR_192,Male,61.0,College,Full-Time,No,Divorced,Black or African American,Urban
2019,Education (Department of),26q266 for technology and supplies ; PRIV PTA GRANT 04  9,6123.8,Education,Monetary Donation,DONOR_193,Male,63.0,Masters Level,Full-Time,Yes,Married,White,Suburban
2019,Education (Department of),26q415 non league PSAL officials ; PRIVATE GRANT  35  9,10488.0,Education,Monetary Donation,DONOR_194,Female,65.0,Masters Level,Full-Time,No,Divorced,White,Urban
2019,Education (Department of),27q114 PTA ; PRIV PTA GRANT 01  9,31300.0,Education,Monetary Donation,DONOR_195,Male,39.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),27q323 Renaissance Dissemination grant ; PRIVATE GRANT  31  9,7456.24,Education,Monetary Donation,DONOR_196,Female,21.0,Masters Level,Part-Time,Yes,Single,Asian,Urban
2019,Education (Department of),28Q048 - LDC i3 teacher leader stipend   ; PRIVATE GRANT  41  9,6100.0,Education,Monetary Donation,DONOR_197,Male,20.0,College,Full-Time,Yes,Married,Hispanic or Latino,Suburban
2019,Education (Department of),28q099 PTA After school payroll ; PRIV PTA GRANT 04  0,120000.0,Education,Monetary Donation,DONOR_198,Female,35.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),28q099 PTA afterschool ; PRIV PTA GRANT 07  9,340000.0,Education,Monetary Donation,DONOR_199,Female,60.0,Masters Level,Full-Time,No,Married,White,Urban
2019,Education (Department of),28q101 PTA ; PRIV PTA GRANT 03  9,300000.0,Education,Monetary Donation,DONOR_200,Female,60.0,College,Full-Time,No,Single,Hispanic or Latino,Urban
2019,Education (Department of),28q139 PTA ; PRIV PTA GRANT 06  9,26200.0,Education,Monetary Donation,DONOR_201,Female,35.0,College,Full-Time,Yes,Married,Asian,Urban
2019,Education (Department of),28q144 after school ; PRIV PTA GRANT 04  9,222000.0,Education,Monetary Donation,DONOR_202,Male,36.0,Masters Level,Full-Time,No,Divorced,White,Urban
2019,Education (Department of),28q144 PTA after school ; PRIV PTA GRANT 05  0,144380.3,Education,Monetary Donation,DONOR_203,Female,19.0,College,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),28q174 PTA after school funds ; PRIV PTA GRANT 08  9,24100.0,Education,Monetary Donation,DONOR_204,Male,19.0,College,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),28q174 PTA after school funds and STEM ; PRIV PTA GRANT 08  9,62610.0,Education,Monetary Donation,DONOR_205,Female,23.0,High School or Less,Part-Time,Yes,Single,Hispanic or Latino,Urban
2019,Education (Department of),28q174 PTA funds after school ; PRIV PTA GRANT 06  0,15977.5,Education,Monetary Donation,DONOR_206,Male,38.0,Doctorate,Part-Time,Yes,Married,Black or African American,Urban
2019,Education (Department of),28q190 PTA ; PRIV PTA GRANT 30  0,45288.53,Education,Monetary Donation,DONOR_207,Male,40.0,High School or Less,Part-Time,Yes,Married,Hispanic or Latino,Suburban
2019,Education (Department of),28q190 PTA after school ; PRIV PTA GRANT 05  9,87549.0,Education,Monetary Donation,DONOR_208,Female,37.0,High School or Less,Full-Time,Yes,Divorced,Asian,Urban
2019,Education (Department of),28q620 DOWNTOWN REVITALIZATION INITIATIVE FOR JAMAICA ; STATE MISC. 02     9,165000.0,Education,Monetary Donation,DONOR_209,Female,63.0,High School or Less,Full-Time,Yes,Single,Hispanic or Latino,Urban
2019,Education (Department of),29q116 - LDC i3 teacher leader stipend ; PRIVATE GRANT  42  9,6400.0,Education,Monetary Donation,DONOR_210,Male,41.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Urban
2019,Education (Department of),29q116 OTPS ; PRIVATE GRANT  34  9,6000.0,Education,Monetary Donation,DONOR_211,Female,42.0,High School or Less,Full-Time,Yes,Married,White,Urban
2019,Education (Department of),29q208 After-school ; PRIV PTA GRANT 01  8,135086.25,Education,Monetary Donation,DONOR_212,Male,32.0,College,Full-Time,No,Single,White,Suburban
2019,Education (Department of),29q208 After-school ; PRIV PTA GRANT 01  9,147536.25,Education,Monetary Donation,DONOR_213,Female,40.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Suburban
2019,Education (Department of),30q084 self sustaining program ; SELF SUSTAINING 10 9,20260.0,Education,Monetary Donation,DONOR_214,Female,35.0,Doctorate,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),30q286 Lead the way ; PRIVATE GRANT  38  9,20000.0,Education,Monetary Donation,DONOR_215,Male,32.0,High School or Less,Full-Time,Yes,Married,Other,Urban
2019,Education (Department of),30q300 PTA for Teaching Assistants ; PRIV PTA GRANT 02  0,82663.36,Education,Monetary Donation,DONOR_216,Female,29.0,High School or Less,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),30q300 PTA Teaching Assistants ; PRIV PTA GRANT 01  9,166765.62,Education,Monetary Donation,DONOR_217,Female,28.0,High School or Less,Full-Time,Yes,Widowed,White,Rural
2019,Education (Department of),30q575 for Saturday Academy ; PRIVATE GRANT  36  9,37303.24,Education,Monetary Donation,DONOR_218,Female,45.0,High School or Less,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),31R006 Afterschool Enrichment ; SELF SUSTAINING 17 0,17000.0,Education,Monetary Donation,DONOR_219,Female,45.0,Doctorate,Full-Time,Yes,Single,White,Urban
2019,Education (Department of),31R023 After School Center ; SELF SUSTAINING 48 9,29000.0,Education,Monetary Donation,DONOR_220,Male,33.0,College,Full-Time,Yes,Single,White,Suburban
2019,Education (Department of),31R023 PTA Gift for Band Teacher ; PRIV PTA GRANT 10  0,30977.9,Education,Monetary Donation,DONOR_221,Male,35.0,Doctorate,Full-Time,Yes,Single,White,Suburban
2019,Education (Department of),31R024 ASC SHSAT Program ; SELF SUSTAINING 97 0,10395.39,Education,Monetary Donation,DONOR_222,Male,41.0,High School or Less,Full-Time,Yes,Married,Black or African American,Suburban
2019,Education (Department of),31R026 Early Morning/Afterschool Program ; SELF SUSTAINING 40 0,81235.0,Education,Monetary Donation,DONOR_223,Male,30.0,Masters Level,Part-Time,Yes,Widowed,Other,Urban
2019,Education (Department of),31R042 MORNING CARE PROGRAM ; SELF SUSTAINING 59 9,548980.0,Education,Monetary Donation,DONOR_224,Female,42.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Rural
2019,Education (Department of),31R042 Self Sustaining After School Center ; SELF SUSTAINING 41 0,51100.0,Education,Monetary Donation,DONOR_225,Female,35.0,Doctorate,Part-Time,No,Married,Black or African American,Rural
